c_accountid,d_observation_date,c_entity, n_account_balance ,d_acq_date,n_active_num,n_tel_notel,d_last_payment_date,n_pay_30,n_pay_60,n_pay_90,n_pay_180,n_pay_count_30,n_pay_count_60,n_pay_count_90,n_pay_count_180,c_type_of_portfolio_rap,d_last_sms_date,n_sms_count,d_rpc_date,n_deceased,n_bancrupcy_failed_lawsuits_etc,d_lawsuit_date,d_payment_order_date,d_title_day,d_execution_date,d_unsuccesfull_exe_date,d_maturity_date,n_in_dialler_obs_day,n_arrangement_active,d_inactivation_date,d_last_broken_date,c_subregion,gender,age,d_last_inbound_date,Target_Amount,Target
4124974,01/01/2022,Entity 11," 1,159.88 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,3,,0,0,25/06/2019,23/09/2019,15/11/2019,18/11/2019,09/02/2021,12/08/2017,1,0,,,Subregion_11,K,56,,0,0
4109444,01/01/2022,Entity 12," 2,446.89 ",23/06/2017,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,18/11/2017,10/12/2017,13/05/2018,04/08/2018,10/05/2020,21/12/2015,1,0,,,Subregion_20,M,41,,1500,1
4111279,01/01/2022,Entity 90," 5,467.34 ",28/04/2018,1,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,1,,0,0,03/08/2018,10/09/2018,09/11/2018,19/11/2018,,18/06/2016,1,0,,,Subregion_41,M,27,,0,0
4114764,01/01/2022,Entity 90," 3,128.58 ",28/04/2018,2,1,,0,0,0,0,0,0,0,0,telecom,28/12/2021,6,,0,0,05/08/2018,10/09/2018,12/11/2018,19/11/2018,24/11/2020,29/04/2016,1,0,,,Subregion_18,M,42,,0,0
4114810,01/01/2022,Entity 90, 385.40 ,28/04/2018,2,1,,0,0,0,0,0,0,0,0,telecom,28/12/2021,7,,0,0,04/08/2018,30/09/2018,21/12/2018,28/12/2018,04/12/2019,06/01/2017,1,0,,,Subregion_13,K,44,,0,0
4114910,01/01/2022,Entity 90," 5,807.24 ",28/04/2018,2,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,01/06/2019,28/06/2019,26/08/2019,01/09/2019,10/05/2020,08/07/2016,1,0,,,Subregion_12,M,27,,0,0
4114941,01/01/2022,Entity 90, 392.36 ,28/04/2018,2,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,24/07/2018,05/08/2018,30/09/2018,09/10/2018,27/09/2020,17/06/2017,1,0,,,Subregion_64,M,34,,500,1
4115129,01/01/2022,Entity 90," 2,226.32 ",28/04/2018,2,1,,0,0,0,0,0,0,0,0,telecom,28/12/2021,6,14/12/2021,0,0,05/08/2018,10/03/2019,19/08/2019,01/09/2019,,27/09/2016,1,0,,18/12/2021,Subregion_9,K,64,,0,0
4115134,01/01/2022,Entity 90, 493.81 ,28/04/2018,2,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,27/07/2018,07/09/2018,20/10/2018,15/07/2019,,05/09/2016,1,0,,,Subregion_3,K,24,,0,0
4115135,01/01/2022,Entity 90, 998.15 ,28/04/2018,2,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,05/08/2018,03/09/2018,13/01/2019,21/01/2019,,20/06/2016,1,0,,,NULL,K,28,,0,0
4115192,01/01/2022,Entity 90," 1,072.80 ",28/04/2018,1,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,1,,0,0,05/08/2018,19/08/2018,12/10/2018,21/10/2018,,15/06/2016,1,0,,,Subregion_66,M,37,,0,0
4115424,01/01/2022,Entity 11, 652.43 ,14/12/2018,4,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,26/07/2019,24/01/2020,13/07/2020,19/07/2020,,07/04/2017,1,0,,,Subregion_3,M,42,,209.02,1
4117022,01/01/2022,Entity 11," 2,891.47 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,telecom,27/12/2021,14,,0,0,16/06/2019,06/09/2019,22/10/2019,27/04/2021,28/07/2020,28/04/2017,1,0,,,Subregion_34,M,46,10/12/2021,0,0
4117034,01/01/2022,Entity 11," 3,182.85 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,2,,0,0,14/06/2019,21/07/2019,05/11/2019,08/11/2019,07/03/2021,17/01/2017,1,0,,,Subregion_1,K,29,,0,0
4118016,01/01/2022,Entity 11," 2,311.00 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,telecom,18/12/2021,1,18/12/2021,0,0,30/08/2019,29/01/2020,16/08/2020,17/08/2020,,29/04/2016,1,0,,,Subregion_8,K,69,,0,0
4118094,01/01/2022,Entity 11, 607.24 ,14/12/2018,1,1,31/12/2021,300,600,900,1500,1,2,4,6,telecom,27/12/2021,1,,0,0,16/06/2019,22/07/2019,31/08/2019,01/09/2019,01/09/2020,02/04/2017,1,1,29/10/2021,29/10/2021,Subregion_32,K,60,28/12/2021,624.27,1
4118465,01/01/2022,Entity 11, 602.57 ,14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,1,,0,0,03/08/2019,30/09/2019,28/04/2020,10/08/2020,,18/05/2018,1,0,,,Subregion_5,M,38,,0,0
4120207,01/01/2022,Entity 11, 373.34 ,14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,,,,,,29/06/2016,1,0,,,Subregion_1,K,45,,0,0
4120252,01/01/2022,Entity 11," 2,103.04 ",14/12/2018,2,1,13/08/2021,0,0,0,35,0,0,0,1,telecom,,0,,0,0,17/06/2019,18/12/2019,19/05/2020,26/05/2020,,07/04/2017,1,1,,,Subregion_54,K,57,,500,1
4105393,01/01/2022,Entity 12, 303.31 ,23/06/2017,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,23/07/2018,24/09/2018,14/12/2018,21/12/2018,04/12/2019,02/08/2015,1,0,,,Subregion_2,K,46,,0,0
4105761,01/01/2022,Entity 12, 730.72 ,23/06/2017,4,1,,0,0,0,0,0,0,0,0,telecom,28/12/2021,8,,0,0,13/11/2017,26/11/2017,30/12/2017,09/01/2018,,15/01/2016,1,0,,,Subregion_32,M,32,,0,0
4105762,01/01/2022,Entity 12," 1,431.17 ",23/06/2017,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,13/11/2017,02/12/2017,15/01/2018,03/04/2021,13/11/2018,17/09/2015,1,0,,,Subregion_45,M,38,,0,0
4105842,01/01/2022,Entity 12," 1,913.47 ",23/06/2017,3,1,,0,0,0,0,0,0,0,0,telecom,28/12/2021,12,,0,0,10/11/2017,,,,,27/08/2015,1,0,,,NULL,M,28,,0,0
4115619,01/01/2022,Entity 11," 1,884.76 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,27/12/2021,6,,0,0,28/05/2019,25/06/2019,14/09/2019,29/10/2019,24/07/2020,18/07/2016,1,0,,,Subregion_14,M,44,,0,0
4115666,01/01/2022,Entity 11," 3,212.21 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,2,27/11/2021,0,0,04/06/2019,11/01/2020,28/03/2020,04/04/2020,,08/10/2016,1,0,,,Subregion_48,K,25,,0,0
4115678,01/01/2022,Entity 11," 1,713.33 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,12/05/2019,29/06/2019,02/09/2019,26/10/2019,06/11/2020,27/07/2017,1,0,,,Subregion_58,M,41,,0,0
4115804,01/01/2022,Entity 11," 2,136.77 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,04/06/2019,02/12/2019,08/05/2020,13/05/2020,20/02/2021,16/10/2016,1,0,,,Subregion_23,K,46,,0,0
4115863,01/01/2022,Entity 11," 3,050.36 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,,,,,,13/05/2013,1,0,,,Subregion_11,M,33,,0,0
4128067,01/01/2022,Entity 11," 2,292.30 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,telecom,03/12/2021,5,,0,0,09/06/2019,24/06/2019,20/07/2019,13/08/2019,,27/12/2016,1,0,,30/11/2021,Subregion_34,M,45,,0,0
4128220,01/01/2022,Entity 11," 1,351.04 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,14/05/2019,14/06/2019,23/07/2019,09/08/2019,18/01/2021,28/01/2017,1,0,,,Subregion_50,M,58,,0,0
4128238,01/01/2022,Entity 11, 516.07 ,14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,1,,0,0,03/08/2019,27/10/2019,10/02/2020,11/02/2020,,27/01/2018,1,0,,,Subregion_5,M,71,,0,0
4128273,01/01/2022,Entity 11, 373.84 ,14/12/2018,3,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,2,,0,0,03/08/2019,08/12/2019,25/01/2020,26/01/2020,,15/06/2017,1,0,,,Subregion_52,M,28,,0,0
4128307,01/01/2022,Entity 11," 2,047.91 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,28/12/2021,6,,0,0,14/06/2019,29/06/2019,02/09/2019,23/09/2019,09/03/2021,16/03/2017,1,0,,,Subregion_63,K,45,,0,0
4134863,01/01/2022,Entity 11, 618.38 ,14/12/2018,2,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,1,,0,0,26/07/2019,02/09/2019,28/10/2019,29/10/2019,,17/04/2017,1,0,,,Subregion_1,M,42,,0,0
4134868,01/01/2022,Entity 11, 330.25 ,14/12/2018,5,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,3,,0,0,02/08/2019,21/10/2019,17/01/2020,21/01/2020,,05/01/2018,1,0,,,Subregion_26,K,52,,0,0
4134914,01/01/2022,Entity 11," 5,784.37 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,01/06/2019,03/09/2019,08/11/2019,,,18/07/2016,1,0,,,Subregion_21,N,-9999,,0,0
4134998,01/01/2022,Entity 11," 1,626.72 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,28/12/2021,5,26/11/2021,0,0,01/09/2019,,,,,08/05/2016,1,0,,,Subregion_63,K,64,,350,1
4135883,01/01/2022,Entity 11, 691.79 ,14/12/2018,4,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,26/07/2019,08/12/2019,08/02/2020,09/02/2020,,27/02/2017,1,0,,,Subregion_15,M,33,,0,0
4136060,01/01/2022,Entity 11, 647.14 ,14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,03/08/2019,,,,,16/10/2017,1,0,,,NULL,K,29,,0,0
4136127,01/01/2022,Entity 11, 601.11 ,14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,20/12/2021,5,12/12/2021,0,0,26/07/2019,27/04/2020,24/07/2020,25/07/2020,,28/02/2017,1,0,,25/12/2021,Subregion_48,K,60,,0,0
4116264,01/01/2022,Entity 11," 1,006.15 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,18/06/2019,01/07/2019,17/09/2019,23/09/2019,,27/08/2017,1,0,,,Subregion_30,M,30,,0,0
4121109,01/01/2022,Entity 11," 1,228.76 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,15/06/2019,11/05/2020,20/10/2020,10/11/2020,,20/04/2017,1,0,,,Subregion_57,M,26,,0,0
4121142,01/01/2022,Entity 11," 1,802.32 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,2,,0,0,18/06/2019,28/09/2019,02/12/2019,28/12/2019,,17/10/2017,1,0,,07/12/2021,Subregion_63,K,57,,0,0
4121224,01/01/2022,Entity 11," 1,829.02 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,04/06/2019,02/08/2019,15/09/2019,26/10/2019,,17/10/2016,1,0,,,Subregion_56,M,36,,0,0
4122445,01/01/2022,Entity 11," 1,660.53 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,12/05/2019,28/06/2019,14/10/2019,21/10/2019,,08/02/2017,1,0,,,Subregion_35,M,52,,0,0
4126846,01/01/2022,Entity 11," 1,012.95 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,10/12/2021,0,0,03/06/2019,01/07/2019,04/10/2019,06/10/2019,,19/11/2016,1,0,,,Subregion_26,M,34,,0,0
4128536,01/01/2022,Entity 11," 1,071.73 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,1,,0,0,15/06/2019,01/07/2019,11/10/2019,26/10/2019,,20/05/2017,1,0,,,Subregion_6,K,35,,0,0
4134275,01/01/2022,Entity 11," 1,573.45 ",14/12/2018,4,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,14/06/2019,21/07/2019,29/09/2019,08/11/2020,,18/02/2017,1,0,,,Subregion_1,K,52,,0,0
4134303,01/01/2022,Entity 11," 5,525.61 ",14/12/2018,3,1,,0,0,0,0,0,0,0,0,telecom,28/12/2021,10,,0,0,01/06/2019,22/07/2019,12/10/2019,26/10/2019,28/07/2020,29/07/2016,1,0,,,Subregion_62,K,40,,0,0
4134491,01/01/2022,Entity 11," 2,771.39 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,1,,0,0,16/06/2019,16/07/2019,23/09/2019,04/10/2019,,28/04/2017,1,0,,,Subregion_3,M,25,,0,0
4134505,01/01/2022,Entity 11, 422.59 ,14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,1,,0,0,04/08/2019,16/09/2019,25/10/2019,26/10/2019,,11/12/2017,1,0,,,Subregion_11,K,35,,0,0
4134578,01/01/2022,Entity 11," 1,436.34 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,18/06/2019,15/07/2019,14/09/2019,26/10/2019,10/05/2020,29/05/2018,1,0,,,Subregion_39,M,27,,0,0
4134596,01/01/2022,Entity 11, 408.16 ,14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,04/08/2019,02/12/2019,23/05/2020,05/06/2020,,31/12/2017,1,0,,,Subregion_61,K,32,,406,1
4134659,01/01/2022,Entity 11, 670.26 ,14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,12/05/2019,05/07/2019,04/10/2019,06/10/2019,,06/06/2017,1,0,,,Subregion_21,K,36,,0,0
4117163,01/01/2022,Entity 11," 1,669.68 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,1,,0,0,14/05/2019,21/06/2019,30/08/2019,01/09/2019,10/05/2020,28/06/2016,1,0,,08/06/2021,Subregion_53,K,57,,200,1
4120388,01/01/2022,Entity 11," 3,122.35 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,17/06/2019,20/12/2019,,,,27/03/2017,1,0,,,NULL,M,32,,0,0
4121344,01/01/2022,Entity 11," 1,455.85 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,3,,0,0,14/05/2019,08/06/2019,29/12/2020,09/01/2021,04/02/2020,07/04/2017,1,0,,,Subregion_10,M,32,,200,1
4099740,01/01/2022,Entity 96," 4,282.10 ",11/09/2016,1,1,,0,0,0,0,0,0,0,0,utilities,28/12/2021,6,,0,0,,,,,,20/01/2014,1,0,,,Subregion_28,N,-9999,,0,0
4099768,01/01/2022,Entity 96," 6,938.02 ",11/09/2016,1,1,,0,0,0,0,0,0,0,0,utilities,,0,,0,0,11/03/2017,21/03/2017,08/05/2017,20/04/2018,25/09/2018,26/08/2015,1,0,,,Subregion_1,N,-9999,,0,0
4108593,01/01/2022,Entity 12, 421.91 ,23/06/2017,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,11/02/2018,26/02/2018,01/04/2018,16/11/2018,28/06/2019,26/11/2015,1,0,,,Subregion_24,K,34,,423.39,1
4108600,01/01/2022,Entity 12, 953.65 ,23/06/2017,1,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,2,,0,0,21/11/2017,17/12/2017,27/01/2018,29/01/2018,,26/11/2015,1,0,,,Subregion_3,M,43,,0,0
4108680,01/01/2022,Entity 12, 462.51 ,23/06/2017,3,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,1,,0,0,11/02/2018,28/02/2018,22/05/2018,06/11/2018,,26/04/2016,1,0,,,NULL,M,50,,0,0
4108717,01/01/2022,Entity 12, 360.77 ,23/06/2017,1,1,,0,0,0,0,0,0,0,0,telecom,27/12/2021,12,,0,0,05/01/2019,20/07/2019,09/12/2019,14/01/2020,08/02/2021,02/05/2016,1,0,,,Subregion_7,K,41,,361.67,1
4109010,01/01/2022,Entity 12," 1,858.47 ",23/06/2017,2,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,18/11/2017,26/11/2017,16/01/2018,01/03/2021,25/06/2019,30/10/2015,1,0,,,NULL,M,40,,0,0
4109069,01/01/2022,Entity 12, 678.75 ,23/06/2017,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,11/02/2018,03/03/2018,17/08/2018,17/08/2018,01/10/2019,19/05/2015,1,0,,,Subregion_28,K,62,,0,0
4109082,01/01/2022,Entity 12, 501.93 ,23/06/2017,2,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,11/02/2018,24/02/2018,01/04/2018,09/01/2021,28/06/2019,29/05/2015,1,0,,,Subregion_26,K,36,19/11/2021,100,1
4114258,01/01/2022,Entity 90," 4,196.21 ",28/04/2018,1,1,,0,0,0,0,0,0,0,0,telecom,28/12/2021,5,,0,0,05/01/2019,,,,,28/05/2016,1,0,,,Subregion_30,K,49,,0,0
4123227,01/01/2022,Entity 11," 1,971.89 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,04/06/2019,16/09/2019,15/11/2019,28/12/2019,,19/11/2016,1,0,,,Subregion_63,K,49,17/12/2021,0,0
4123255,01/01/2022,Entity 11," 1,054.95 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,1,,0,0,01/06/2019,01/07/2019,09/12/2019,30/12/2019,,06/09/2016,1,0,,,Subregion_14,K,46,,0,0
4123275,01/01/2022,Entity 11," 1,883.99 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,telecom,28/12/2021,6,,0,0,14/06/2019,23/07/2019,18/11/2019,13/02/2021,04/07/2020,17/01/2017,1,0,,,Subregion_47,M,28,,0,0
4123342,01/01/2022,Entity 11," 5,821.77 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,28/12/2021,7,,0,0,14/06/2019,14/09/2019,29/10/2019,29/10/2019,30/11/2020,18/03/2017,1,0,,19/07/2021,Subregion_24,K,41,,0,0
4123535,01/01/2022,Entity 11," 1,925.09 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,01/06/2019,15/09/2019,18/11/2019,06/01/2020,,06/09/2016,1,0,,,NULL,M,41,,0,0
4123544,01/01/2022,Entity 11," 2,096.85 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,28/12/2021,6,,0,0,09/06/2019,30/06/2019,14/09/2019,06/10/2019,05/08/2020,27/12/2016,1,0,,03/08/2021,NULL,M,41,,0,0
4125172,01/01/2022,Entity 11," 1,016.40 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,1,,0,0,25/06/2019,28/07/2019,06/09/2019,23/09/2019,,21/10/2017,1,0,,,Subregion_48,K,71,,0,0
4125180,01/01/2022,Entity 11, 329.61 ,14/12/2018,4,1,08/11/2021,0,100,150,300,0,1,2,5,telecom,17/12/2021,2,,0,0,,,,,,18/06/2017,1,1,12/06/2021,12/06/2021,Subregion_42,K,41,,200,1
4125252,01/01/2022,Entity 11," 1,919.13 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,1,,0,0,16/06/2019,14/09/2019,11/11/2019,17/11/2019,,17/04/2017,1,0,,,Subregion_28,M,25,,0,0
4132751,01/01/2022,Entity 11," 2,878.52 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,14/06/2019,28/06/2019,16/09/2019,04/10/2019,,10/03/2017,1,0,,,NULL,K,25,,0,0
4132872,01/01/2022,Entity 11," 1,071.45 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,01/06/2019,30/06/2019,16/09/2019,23/09/2019,,24/09/2016,1,0,,,Subregion_66,K,34,,0,0
4132945,01/01/2022,Entity 11," 3,319.25 ",14/12/2018,3,1,,0,0,0,0,0,0,0,0,telecom,,0,29/11/2021,0,0,01/06/2019,06/09/2019,26/10/2019,26/10/2019,10/08/2020,06/08/2016,1,0,,,Subregion_24,M,44,,0,0
4133135,01/01/2022,Entity 11," 2,020.78 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,1,,0,0,16/06/2019,08/07/2019,04/10/2019,06/10/2019,03/08/2020,04/04/2017,1,0,,,Subregion_15,K,35,,0,0
4133148,01/01/2022,Entity 11," 2,190.71 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,15/06/2019,01/07/2019,13/08/2019,13/08/2019,,07/05/2017,1,0,,,Subregion_2,M,23,,0,0
4133158,01/01/2022,Entity 11," 1,200.00 ",14/12/2018,1,1,31/12/2021,300,600,900,1800,1,2,3,6,telecom,27/12/2021,2,,0,0,14/06/2019,29/07/2019,28/09/2019,03/11/2019,06/11/2020,27/02/2017,1,1,,,Subregion_60,K,45,,300,1
4118788,01/01/2022,Entity 11," 6,264.31 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,09/06/2019,07/09/2019,17/11/2019,28/12/2019,09/03/2021,06/01/2017,1,0,,26/10/2021,Subregion_16,N,-9999,,0,0
4118987,01/01/2022,Entity 11, 532.56 ,14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,1,,0,0,03/08/2019,13/09/2019,05/11/2019,08/11/2019,,09/02/2018,1,0,,,Subregion_52,M,61,,0,0
4119096,01/01/2022,Entity 11," 5,234.83 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,2,,0,0,04/06/2019,01/07/2019,06/09/2019,23/09/2019,,27/10/2016,1,0,,,Subregion_31,K,43,,0,0
4119098,01/01/2022,Entity 11," 1,902.80 ",14/12/2018,1,1,31/12/2021,200,200,200,200,1,1,1,1,telecom,03/12/2021,6,20/11/2021,0,0,09/06/2019,13/07/2019,14/09/2019,23/09/2019,,17/12/2016,1,0,,30/11/2021,Subregion_64,K,50,,100,1
4119275,01/01/2022,Entity 11," 3,265.75 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,27/12/2021,7,,0,0,09/06/2019,20/07/2019,08/11/2019,17/11/2019,28/07/2020,06/01/2017,1,0,,,Subregion_14,M,41,,0,0
4119331,01/01/2022,Entity 11," 1,780.94 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,14/05/2019,25/08/2019,22/10/2019,26/10/2019,,09/04/2017,1,0,,,Subregion_32,M,39,,0,0
4119373,01/01/2022,Entity 11," 6,314.43 ",14/12/2018,3,1,,0,0,0,0,0,0,0,0,telecom,28/12/2021,5,,0,0,13/09/2019,08/11/2019,,07/01/2022,,28/03/2016,1,0,,,Subregion_22,M,52,,0,0
4119399,01/01/2022,Entity 11," 1,095.14 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,18/06/2019,27/07/2019,11/04/2020,08/11/2020,,30/03/2018,1,0,,,NULL,M,42,,0,0
4119422,01/01/2022,Entity 11," 1,533.91 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,03/06/2019,28/06/2019,23/08/2019,01/09/2019,,06/10/2016,1,0,,,Subregion_3,K,29,,0,0
4119443,01/01/2022,Entity 11," 2,186.23 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,1,,0,0,21/05/2019,02/07/2019,14/09/2019,26/10/2019,10/05/2020,28/05/2016,1,0,,,Subregion_29,M,27,,0,0
4137660,01/01/2022,Entity 11, 502.43 ,14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,28/12/2021,8,,0,0,03/08/2019,29/09/2019,,,,18/05/2018,1,0,,,Subregion_53,M,48,,0,0
4137684,01/01/2022,Entity 11," 3,718.13 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,07/12/2021,5,,0,0,21/05/2019,18/06/2019,26/08/2019,01/09/2019,10/05/2020,20/06/2016,1,1,,,Subregion_56,M,27,,500,1
4137774,01/01/2022,Entity 11, 976.54 ,14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,2,,0,0,15/06/2019,09/08/2019,22/11/2019,27/11/2020,,07/04/2017,1,0,,,Subregion_58,K,59,,100,1
4137837,01/01/2022,Entity 11," 1,574.01 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,telecom,27/12/2021,7,,0,0,19/07/2019,13/03/2020,,,,25/06/2017,1,0,,,Subregion_58,K,36,,1590.81,1
4137869,01/01/2022,Entity 11," 1,109.56 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,15/06/2019,28/07/2019,21/09/2019,23/09/2019,,16/05/2017,1,0,,,Subregion_48,K,68,,0,0
4137888,01/01/2022,Entity 11, 601.82 ,14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,28/12/2021,5,,0,0,20/07/2019,20/10/2019,23/02/2020,08/05/2020,22/11/2020,21/11/2016,1,0,,,Subregion_65,K,47,,0,0
4138173,01/01/2022,Entity 11, 673.97 ,14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,1,,0,0,03/08/2019,15/11/2019,04/02/2020,08/02/2020,,25/04/2017,1,0,,,Subregion_50,M,60,,0,0
4124594,01/01/2022,Entity 11," 2,132.28 ",14/12/2018,2,1,26/11/2021,0,345,1030,1366,0,1,3,4,telecom,27/12/2021,2,,0,0,,,,,,06/01/2017,1,1,24/08/2021,24/08/2021,Subregion_49,K,52,,1821.81,1
4131608,01/01/2022,Entity 11, 430.91 ,14/12/2018,2,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,1,,0,0,04/08/2019,01/11/2019,04/01/2020,06/01/2020,,21/10/2017,1,0,,,NULL,M,52,,0,0
4133414,01/01/2022,Entity 11," 1,321.71 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,18/06/2019,30/08/2019,21/10/2019,26/10/2019,,29/01/2018,1,0,,,Subregion_5,M,36,,0,0
4117236,01/01/2022,Entity 11, 942.70 ,14/12/2018,2,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,18/06/2019,01/07/2019,10/09/2019,23/09/2019,,17/07/2017,1,0,,,Subregion_54,M,60,,0,0
4117354,01/01/2022,Entity 11, 523.00 ,14/12/2018,3,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,5,,0,0,10/05/2019,14/06/2019,05/11/2019,27/11/2020,,18/01/2017,1,0,,02/12/2021,Subregion_38,M,30,,400,1
4117490,01/01/2022,Entity 11," 1,180.89 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,1,,0,0,18/06/2019,08/12/2019,21/11/2020,29/11/2020,,16/09/2017,1,0,,,Subregion_29,K,42,02/11/2021,0,0
4117664,01/01/2022,Entity 11," 3,374.05 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,1,,0,0,04/06/2019,03/09/2019,17/11/2019,28/12/2019,,17/10/2016,1,0,,,Subregion_42,M,45,,0,0
